image,caption
2346772831_b2748ba1f0.jpg,Children at the park with their parents .
2346772831_b2748ba1f0.jpg,Woman in yellow shirt bending over boy crouching on the ground .
2347921097_f2e35753c0.jpg,a grey and white puddle fighting next to another black and brown dog on a bed .
2347921097_f2e35753c0.jpg,Brown and white dog with brown and black dog on gray sheet .
2347921097_f2e35753c0.jpg,The dogs are playing on the bed .
2348491126_30db0d46ef.jpg,A man is looking down .
2348491126_30db0d46ef.jpg,A man wearing a leather coat and a white shirt .
2348491126_30db0d46ef.jpg,Man in sunglasses and leather jacket looking down
2348924378_47e556d81a.jpg,A little boy is swinging a bat at a ball .
2348924378_47e556d81a.jpg,A young boy swings a bat at a large baseball .
2348924378_47e556d81a.jpg,The little boy is wearing a blue shirt and playing baseball .
2350400382_ced2b6c91e.jpg,A black dog jumps in the air to catch a toy .
2350400382_ced2b6c91e.jpg,A black dog running with a black and white toy in its mouth .
2350400382_ced2b6c91e.jpg,A dog is in field on a very windy day with something in its mouth .
235065283_1f9a3c79db.jpg,A man in ice climbing gear holds a rope .
235065283_1f9a3c79db.jpg,"A man on a huge chunk of snow , holding a rope ."
235065283_1f9a3c79db.jpg,A man wearing winter clothes and a hardhat is climbing over a snowy ledge using a rope attached to his waist .
235074044_c1358888ed.jpg,a crowd of people in a subway
235074044_c1358888ed.jpg,"A crowd stands , waiting for a subway ."
235074044_c1358888ed.jpg,group of people waiting to catch the subway
2351479551_e8820a1ff3.jpg,A man in midair doing a flip .
2351479551_e8820a1ff3.jpg,Man with blue pants flipping in the air .
2351479551_e8820a1ff3.jpg,The boy wearing blue pants is in the midst of a back flip .
2351762979_0941aecced.jpg,A small child hangs from a wire fence .
2351762979_0941aecced.jpg,The young girl is climbing a chain link fence .
2351762979_0941aecced.jpg,Young child climbing on a chain link fence .
2352414953_10f3cd0f1f.jpg,A child dressed in blue laughs .
2352414953_10f3cd0f1f.jpg,A smiling child in a blue shirt .
2352414953_10f3cd0f1f.jpg,A young boy smiles while holding a tube of toothpaste .
2353088412_5e5804c6f5.jpg,A brown dig and black dog are playing with a stuffed toy .
2353088412_5e5804c6f5.jpg,A brown dog with a toy duck in its mouth runs through snow while a black dog chases it
2353088412_5e5804c6f5.jpg,The brown dog is being chased by a black dog while holding a small toy in his mouth .
2353102255_67d9d2e40a.jpg,A small black and brown dog growls at a larger black and brown dog .
2353102255_67d9d2e40a.jpg,Two black dogs play on carpet .
2353102255_67d9d2e40a.jpg,"Two rottweiler dogs indoors , the smaller one barking at the larger ."
2353119813_685bace18e.jpg,A dog jumps to catch a ball in a large field .
2353119813_685bace18e.jpg,a dog playing in a park
2353119813_685bace18e.jpg,A dog plays with a ball with a large office building behind it .
2354064281_10afa38206.jpg,a black dog is facing a brown dog in an open outdoor space .
2354064281_10afa38206.jpg,Two dogs are standing in a field of grass and dirt .
2354064281_10afa38206.jpg,Two dogs greet each other in a snowy grass field .
2354456107_bf5c766a05.jpg,A man holds a dollar bill in front of his face while posing in front of a street band .
2354456107_bf5c766a05.jpg,A man holds money in the air .
2354456107_bf5c766a05.jpg,"An African-American man wearing a green sweatshirt and blue vest is holding up 2 dollar bills in front of his face , while standing on a busy sidewalk in front of a group of men playing instruments ."
2354540393_a149722680.jpg,A young girl jumps on a bed .
2354540393_a149722680.jpg,Two children play on the bed with a remote control .
2354540393_a149722680.jpg,Young blond girl in blue jeans falls back on bed while another child looks on .
2354792215_eef2bdc753.jpg,The boy in the white shirt dribbles the soccer ball away from the yellow and blue team .
2354792215_eef2bdc753.jpg,There are five young boys on a soccer field running and playing soccer .
2354792215_eef2bdc753.jpg,Two young soccer teams competing in a game .
2354829523_9542fc74ba.jpg,A woman wearing a blue and white uniform with a white and blue hat on with her mouth open near others dressed the same .
2354829523_9542fc74ba.jpg,A young woman with a white and blue hat and uniform yells to others dressed the same .
2354829523_9542fc74ba.jpg,"Group of women in blue and white uniforms , in profile , facing offstage ."
2355093195_87fb7f82cb.jpg,Two men are holding onto a rope climbing up forceful water .
2355093195_87fb7f82cb.jpg,two men grapple up a waterfall .
2355093195_87fb7f82cb.jpg,Water from the left splashing over a man with a white helmet .
2355578735_286af5b202.jpg,A boy in a grey coat holds a sea creature .
2355578735_286af5b202.jpg,A boy wearing a hooded jacket holds a crab .
2355578735_286af5b202.jpg,A child wearing a gray sweater holds a crab and looks at it .
2355763034_9fb61a8165.jpg,a girl in a red and black uniform is playing the flute as part of a marching band .
2355763034_9fb61a8165.jpg,A woman in a red uniform is playing the flute .
2355763034_9fb61a8165.jpg,Girl in uniform playing flute with marching band .
2355819665_39021ff642.jpg,A child is riding a green bike and wearing an orange shirt and red helmet .
2355819665_39021ff642.jpg,A child rides a bicycle in a sunny neighborhood .
2355819665_39021ff642.jpg,Boy wearing safety gear rides green bike through suburban streets .
2355880294_8f78a6fea6.jpg,Two men are climbing a rock face at a waterfall .
2355880294_8f78a6fea6.jpg,Two men climb up a waterfall using a rope while wearing shorts and hard hats .
2355880294_8f78a6fea6.jpg,Two men tethered by ropes climbing a hill where water is flowing .
2356574282_5078f08b58.jpg,A costumed woman with a sword does a backbend .
2356574282_5078f08b58.jpg,A woman in a belly dancing outfit bending over backwards .
2356574282_5078f08b58.jpg,A woman in a dance costume is bending over backward and holding a sword .
2356664078_4b1e6e465d.jpg,Three dogs running in a field .
2356664078_4b1e6e465d.jpg,"Three dogs trot on a stretch of grass , and one dog is carrying a tennis ball ."
2356664078_4b1e6e465d.jpg,Three dogs with tongues out running on the grass with a tennis ball .
2358447641_10f1e9d21f.jpg,A little girl in a red outfit is lying on her side in a strange position .
2358447641_10f1e9d21f.jpg,A little girl in red is down on the ice
2358447641_10f1e9d21f.jpg,A smiling girl in a red outfit and mittens .
2358554995_54ed3baa83.jpg,A child is holding on to the top of a playground slide .
2358554995_54ed3baa83.jpg,A child is preparing to slide down a piece of playground equipment .
2358554995_54ed3baa83.jpg,Child getting ready to go down a slide .
2358561039_e215a8d6cd.jpg,A three dog sled team pulls an unusual tricycle sled .
2358561039_e215a8d6cd.jpg,"The dogs are pulling a man on a type of bike , through the snow ."
2358561039_e215a8d6cd.jpg,Three dogs pulling a man on a bicycle through the snow .
2358898017_24496b80e8.jpg,A dog races along the grassy track .
2358898017_24496b80e8.jpg,A tan and white dog is competing in an agility test .
2358898017_24496b80e8.jpg,Brown and white dog playing in the grass .
2359784186_36c9746d02.jpg,A young boy in a trench coat is holding a red bottle outside of a brick building .
2359784186_36c9746d02.jpg,A young man is wearing a blue outfit and grey coat .
2359784186_36c9746d02.jpg,Person spraying squirt bottle in the snow .
2360194369_d2fd03b337.jpg,A little boy looks over the railing on the dock into the blue water .
2360194369_d2fd03b337.jpg,A young boy in a red coat fishes off a pier and looks down at the water .
2360194369_d2fd03b337.jpg,The boy wearing the red top is standing by a fishing rod looking over the jetty fence .
236095031_5cb17dc54a.jpg,A man is rock climbing without a shirt
236095031_5cb17dc54a.jpg,The boy looked down as he climbed the steep rock face .
236095031_5cb17dc54a.jpg,The climber is hanging off a vertical cliff with gear but no shirt .
236095034_c983bdfbbf.jpg,A man rock climbs while spotters wait below .
236095034_c983bdfbbf.jpg,People are climbing a rock face .
236095034_c983bdfbbf.jpg,The man is scaling up a large boulder with people spotting underneath .
236144859_52f9e38885.jpg,A black dog nursing black and white puppies .
236144859_52f9e38885.jpg,A dog nurses her puppies .
236144859_52f9e38885.jpg,Black dog with white puppies .
2362377137_9528692825.jpg,A crowd scene in a downtown area .
2362377137_9528692825.jpg,A group of people on the sidewalk of a city street .
2362377137_9528692825.jpg,People are gathered on a city street with police vehicles arriving .
2362481035_a7600875d0.jpg,A little girl with blond hair is smiling and sitting in a swing .
2362481035_a7600875d0.jpg,The small child is leaning back in a child swing .
2362481035_a7600875d0.jpg,Toddler boy smiling while in a swing
2363006088_b3e3aa5c0b.jpg,A young boy runs after some chickens .
2363006088_b3e3aa5c0b.jpg,a young boy wearing white shoes chasing after several chickens
2363006088_b3e3aa5c0b.jpg,A young child runs with chickens .
2363100645_c3423a0433.jpg,A little girl sitting on a bed playing a guitar .
2363100645_c3423a0433.jpg,A young girl in a pink room tries to play a black electric guitar .
2363100645_c3423a0433.jpg,A young girl plays guitar by pink walls .
2363419943_717e6b119d.jpg,A mother and child run hand in hand through Chinatown in an American City .
2363419943_717e6b119d.jpg,a woman and a child both wearing red outfits walking up a street
2363419943_717e6b119d.jpg,woman and little girl wearing red in Asian area
2363540508_9dd1ccf7c7.jpg,A girl inside a long tubular slide .
2363540508_9dd1ccf7c7.jpg,A young girl going down a tube slide .
2363540508_9dd1ccf7c7.jpg,Young girl in tunnel slide
2364096157_eb7970a69a.jpg,A dog trotting down the beach with a toy in its mouth .
2364096157_eb7970a69a.jpg,A German Shepherd walks at the beach with an orange Kong toy in its mouth .
2364096157_eb7970a69a.jpg,The dog is walking on the beach carrying a piece of yellow rope in its mouth .
2364394224_c17b09e035.jpg,A little boy is playing with his dog in the backyard as the snow melts .
2364394224_c17b09e035.jpg,A young child is walking alongside a large black and brown dog with snow on the ground .
2364394224_c17b09e035.jpg,Little boy and a dog are playing in a fenced in backyard with snow on the ground .
236474697_0c73dd5d8b.jpg,A group of people are holding up drinks and pointing to the camera .
236474697_0c73dd5d8b.jpg,A group of young people holding bottles and pointing at the camera .
236474697_0c73dd5d8b.jpg,Young adults stand pointing at the person taking the picture .
236476706_175081ce18.jpg,Two girls are walking down the street towards a bigger group of people .
236476706_175081ce18.jpg,Two women 's backs in towels on the beach .
236476706_175081ce18.jpg,two women walk down the crowded street .
2364774105_fbaf0c191f.jpg,The little girl in the pink shirt is running under a tree in the desert .
2364774105_fbaf0c191f.jpg,The little girl in the pink top is running down the path .
2364774105_fbaf0c191f.jpg,Young girl in jeans runs through desert
236518934_c62a133077.jpg,A dog jumps out of the waves at the beach .
236518934_c62a133077.jpg,A dog jumps up on the beach with rocks in the foreground .
236518934_c62a133077.jpg,A wet dog is jumping through some water on a beach .
2366421102_2d60d53a0e.jpg,A girl in pink picks flowers .
2366421102_2d60d53a0e.jpg,a girl wearing pink pulls weeds .
2366421102_2d60d53a0e.jpg,The girl wearing a pink shirt is picking flowers .
2366643786_9c9a830db8.jpg,Closeup of a pair of feet in mid jump while playing hopscotch .
2366643786_9c9a830db8.jpg,The kid is playing hopscotch .
2366643786_9c9a830db8.jpg,The legs of a child playing hopscotch .
2367139509_1ee4530b28.jpg,a doggy runs in the dry grass .
2367139509_1ee4530b28.jpg,A dog running down a hill .
2367139509_1ee4530b28.jpg,A dog with a red collar runs in a forest in the middle of winter .
236730743_0d4fd8de5a.jpg,a man paddles his canoe on the lake .
236730743_0d4fd8de5a.jpg,A man rows his boat while the sun sets .
236730743_0d4fd8de5a.jpg,A person in a hat reaches with a paddle while sitting in a canoe on a lake .
2367317953_503317493e.jpg,A woman carrying another woman wearing matching exercise attire on her back .
2367317953_503317493e.jpg,The girl is hugging another girl outside .
2367317953_503317493e.jpg,Two athletic girls in PUMA outfits hugging each other .
2367318629_b60cf4c4b3.jpg,Five children dressed in black cloaks and hats .
2367318629_b60cf4c4b3.jpg,Four children in black and red hats and black clothes perform .
2367318629_b60cf4c4b3.jpg,"Some children in black robes and black and red hats ,"
2367816288_7c2d11d3c5.jpg,Boy doing cartwheels in backyard .
2367816288_7c2d11d3c5.jpg,The boy does a flip over a grassy yard .
2367816288_7c2d11d3c5.jpg,Young boy in a brown shirt doing a back flip
2368266191_87d77750f1.jpg,A dog jumps by a tree while another lays on the ground .
2368266191_87d77750f1.jpg,A dog leaps high in the air while another watches .
2368266191_87d77750f1.jpg,Two dogs are playing outside .
2369248869_0266760c4a.jpg,A dog is running through some water .
